,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
122,4,4,11,0.36363636363636365,0.36363636363636365,123
89,0,0,10,0.0,0.0,90
260,2,4,10,0.2,0.4,261
511,2,4,10,0.2,0.4,512
510,7,8,10,0.7,0.8,511
247,5,6,10,0.5,0.6,248
169,0,0,10,0.0,0.0,170
315,3,4,10,0.3,0.4,316
449,0,1,10,0.0,0.1,450
456,5,5,10,0.5,0.5,457
123,0,2,10,0.0,0.2,124
109,3,3,10,0.3,0.3,110
98,4,5,10,0.4,0.5,99
223,1,2,10,0.1,0.2,224
496,1,4,10,0.1,0.4,497
236,2,3,10,0.2,0.3,237
302,3,7,10,0.3,0.7,303
415,4,4,10,0.4,0.4,416
340,1,3,10,0.1,0.3,341
531,3,4,10,0.3,0.4,532
30,2,2,10,0.2,0.2,31
590,1,2,10,0.1,0.2,591
13,0,2,9,0.0,0.2222222222222222,14
43,2,3,9,0.2222222222222222,0.3333333333333333,44
536,2,4,9,0.2222222222222222,0.4444444444444444,537
440,4,4,9,0.4444444444444444,0.4444444444444444,441
147,6,6,9,0.6666666666666666,0.6666666666666666,148
377,3,5,9,0.3333333333333333,0.5555555555555556,378
346,4,5,9,0.4444444444444444,0.5555555555555556,347
326,1,3,9,0.1111111111111111,0.3333333333333333,327
401,0,0,9,0.0,0.0,402
154,2,5,9,0.2222222222222222,0.5555555555555556,155
397,1,1,9,0.1111111111111111,0.1111111111111111,398
55,1,3,9,0.1111111111111111,0.3333333333333333,56
71,2,4,9,0.2222222222222222,0.4444444444444444,72
202,3,3,9,0.3333333333333333,0.3333333333333333,203
453,2,2,9,0.2222222222222222,0.2222222222222222,454
184,1,3,9,0.1111111111111111,0.3333333333333333,185
