,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
89,74,91,125,0.592,0.728,240
272,57,71,125,0.456,0.568,482
54,69,86,124,0.5564516129032258,0.6935483870967742,109
28,76,89,124,0.6129032258064516,0.717741935483871,411
328,82,99,124,0.6612903225806451,0.7983870967741935,254
185,57,71,123,0.4634146341463415,0.5772357723577236,409
479,59,81,120,0.49166666666666664,0.675,393
572,63,79,120,0.525,0.6583333333333333,551
112,61,84,119,0.5126050420168067,0.7058823529411765,437
116,33,54,118,0.2796610169491525,0.4576271186440678,492
275,53,62,118,0.4491525423728814,0.5254237288135594,23
400,52,65,117,0.4444444444444444,0.5555555555555556,405
488,69,94,116,0.5948275862068966,0.8103448275862069,76
387,55,81,116,0.47413793103448276,0.6982758620689655,22
428,65,84,115,0.5652173913043478,0.7304347826086957,83
70,60,73,115,0.5217391304347826,0.6347826086956522,181
169,55,66,112,0.49107142857142855,0.5892857142857143,465
469,80,96,112,0.7142857142857143,0.8571428571428571,308
85,70,83,111,0.6306306306306306,0.7477477477477478,43
348,84,97,111,0.7567567567567568,0.8738738738738738,301
420,51,64,110,0.4636363636363636,0.5818181818181818,490
491,56,87,110,0.509090909090909,0.7909090909090909,466
314,73,96,110,0.6636363636363637,0.8727272727272727,542
155,67,86,109,0.6146788990825688,0.7889908256880734,115
184,10,21,109,0.09174311926605505,0.1926605504587156,571
583,19,28,109,0.1743119266055046,0.25688073394495414,306
82,73,91,109,0.6697247706422018,0.8348623853211009,58
11,61,77,108,0.5648148148148148,0.7129629629629629,136
287,55,74,108,0.5092592592592593,0.6851851851851852,488
523,53,75,107,0.4953271028037383,0.7009345794392523,24
138,78,93,107,0.7289719626168224,0.8691588785046729,201
597,67,78,106,0.6320754716981132,0.7358490566037735,362
298,58,72,105,0.5523809523809524,0.6857142857142857,510
164,53,68,104,0.5096153846153846,0.6538461538461539,59
350,77,91,104,0.7403846153846154,0.875,322
17,54,67,103,0.5242718446601942,0.6504854368932039,436
290,88,96,103,0.8543689320388349,0.9320388349514563,286
405,71,85,102,0.696078431372549,0.8333333333333334,17
329,77,88,100,0.77,0.88,593
8,59,71,100,0.59,0.71,40
265,34,53,100,0.34,0.53,309
137,49,66,99,0.494949494949495,0.6666666666666666,412
107,53,70,99,0.5353535353535354,0.7070707070707071,32
493,61,79,98,0.6224489795918368,0.8061224489795918,601
199,66,83,97,0.6804123711340206,0.8556701030927835,39
9,50,68,97,0.5154639175257731,0.7010309278350515,604
76,68,83,97,0.7010309278350515,0.8556701030927835,373
470,51,72,95,0.5368421052631579,0.7578947368421053,323
382,57,69,95,0.6,0.7263157894736842,215
454,61,74,95,0.6421052631578947,0.7789473684210526,16
576,50,65,94,0.5319148936170213,0.6914893617021277,159
148,60,73,94,0.6382978723404256,0.776595744680851,93
345,59,76,94,0.6276595744680851,0.8085106382978723,361
429,43,48,92,0.4673913043478261,0.5217391304347826,503
39,67,71,91,0.7362637362637363,0.7802197802197802,592
407,43,56,91,0.4725274725274725,0.6153846153846154,168
457,57,65,91,0.6263736263736264,0.7142857142857143,415
504,39,61,91,0.42857142857142855,0.6703296703296703,227
209,29,38,90,0.32222222222222224,0.4222222222222222,422
530,49,68,90,0.5444444444444444,0.7555555555555555,418
309,76,82,90,0.8444444444444444,0.9111111111111111,370
204,49,70,90,0.5444444444444444,0.7777777777777778,244
599,35,47,89,0.39325842696629215,0.5280898876404494,98
7,58,70,87,0.6666666666666666,0.8045977011494253,353
442,50,65,86,0.5813953488372093,0.7558139534883721,211
153,46,57,86,0.5348837209302325,0.6627906976744186,554
14,59,68,85,0.6941176470588235,0.8,284
513,49,69,85,0.5764705882352941,0.8117647058823529,426
260,35,51,84,0.4166666666666667,0.6071428571428571,504
29,50,62,84,0.5952380952380952,0.7380952380952381,541
431,71,80,84,0.8452380952380952,0.9523809523809523,116
313,49,61,83,0.5903614457831325,0.7349397590361446,34
223,51,58,83,0.6144578313253012,0.6987951807228916,500
2,39,46,82,0.47560975609756095,0.5609756097560976,191
65,67,75,81,0.8271604938271605,0.9259259259259259,446
416,30,38,81,0.37037037037037035,0.4691358024691358,213
252,26,34,81,0.32098765432098764,0.41975308641975306,427
352,45,58,80,0.5625,0.725,553
24,60,69,80,0.75,0.8625,584
423,35,47,80,0.4375,0.5875,204
119,51,61,79,0.6455696202531646,0.7721518987341772,171
447,39,54,79,0.4936708860759494,0.6835443037974683,460
410,31,48,78,0.3974358974358974,0.6153846153846154,29
377,28,34,78,0.358974358974359,0.4358974358974359,390
87,62,71,77,0.8051948051948052,0.922077922077922,470
55,60,69,75,0.8,0.92,38
176,56,60,75,0.7466666666666667,0.8,96
37,56,64,75,0.7466666666666667,0.8533333333333334,447
315,54,58,74,0.7297297297297297,0.7837837837837838,178
517,54,65,74,0.7297297297297297,0.8783783783783784,445
114,45,54,74,0.6081081081081081,0.7297297297297297,337
362,35,42,73,0.4794520547945205,0.5753424657534246,543
242,24,31,73,0.3287671232876712,0.4246575342465753,108
507,25,34,73,0.3424657534246575,0.4657534246575342,241
160,36,50,72,0.5,0.6944444444444444,225
570,32,46,72,0.4444444444444444,0.6388888888888888,523
358,59,64,72,0.8194444444444444,0.8888888888888888,223
86,57,63,71,0.8028169014084507,0.8873239436619719,566
337,50,55,71,0.704225352112676,0.7746478873239436,359
167,43,52,70,0.6142857142857143,0.7428571428571429,579
461,38,45,70,0.5428571428571428,0.6428571428571429,528
577,27,42,69,0.391304347826087,0.6086956521739131,401
129,36,49,69,0.5217391304347826,0.7101449275362319,297
496,24,30,68,0.35294117647058826,0.4411764705882353,143
214,30,35,67,0.44776119402985076,0.5223880597014925,384
436,46,49,67,0.6865671641791045,0.7313432835820896,86
441,43,53,66,0.6515151515151515,0.803030303030303,131
468,42,54,66,0.6363636363636364,0.8181818181818182,344
25,45,52,66,0.6818181818181818,0.7878787878787878,476
53,55,59,66,0.8333333333333334,0.8939393939393939,179
308,41,52,66,0.6212121212121212,0.7878787878787878,75
59,48,54,65,0.7384615384615385,0.8307692307692308,386
594,42,51,64,0.65625,0.796875,417
83,50,62,64,0.78125,0.96875,174
571,36,48,63,0.5714285714285714,0.7619047619047619,190
241,20,30,63,0.31746031746031744,0.47619047619047616,342
56,53,58,62,0.8548387096774194,0.9354838709677419,235
35,47,52,62,0.7580645161290323,0.8387096774193549,229
494,55,60,62,0.8870967741935484,0.967741935483871,112
249,27,43,62,0.43548387096774194,0.6935483870967742,165
589,21,34,61,0.3442622950819672,0.5573770491803278,491
262,30,35,61,0.4918032786885246,0.5737704918032787,310
205,33,39,61,0.5409836065573771,0.639344262295082,79
130,42,50,61,0.6885245901639344,0.819672131147541,11
192,14,21,61,0.22950819672131148,0.3442622950819672,546
512,27,30,60,0.45,0.5,152
445,30,40,59,0.5084745762711864,0.6779661016949152,70
435,19,27,59,0.3220338983050847,0.4576271186440678,345
221,37,44,58,0.6379310344827587,0.7586206896551724,493
58,41,47,58,0.7068965517241379,0.8103448275862069,395
186,28,38,58,0.4827586206896552,0.6551724137931034,101
378,32,40,58,0.5517241379310345,0.6896551724137931,78
408,30,42,58,0.5172413793103449,0.7241379310344828,585
271,25,33,57,0.43859649122807015,0.5789473684210527,36
41,42,53,57,0.7368421052631579,0.9298245614035088,404
73,44,49,56,0.7857142857142857,0.875,458
104,19,28,56,0.3392857142857143,0.5,151
343,33,39,56,0.5892857142857143,0.6964285714285714,343
0,22,33,55,0.4,0.6,429
568,23,33,55,0.41818181818181815,0.6,526
174,33,44,55,0.6,0.8,430
132,36,44,55,0.6545454545454545,0.8,149
81,46,52,55,0.8363636363636363,0.9454545454545454,121
50,22,28,54,0.4074074074074074,0.5185185185185185,262
212,25,40,54,0.46296296296296297,0.7407407407407407,183
33,48,54,54,0.8888888888888888,1.0,455
168,38,42,54,0.7037037037037037,0.7777777777777778,267
238,17,20,53,0.32075471698113206,0.37735849056603776,558
48,44,47,53,0.8301886792452831,0.8867924528301887,486
476,34,41,53,0.6415094339622641,0.7735849056603774,487
424,35,46,53,0.660377358490566,0.8679245283018868,88
46,39,44,53,0.7358490566037735,0.8301886792452831,588
32,44,49,53,0.8301886792452831,0.9245283018867925,102
63,50,53,53,0.9433962264150944,1.0,94
60,44,49,53,0.8301886792452831,0.9245283018867925,321
297,38,49,53,0.7169811320754716,0.9245283018867925,264
502,22,37,53,0.41509433962264153,0.6981132075471698,582
291,43,49,53,0.8113207547169812,0.9245283018867925,336
505,20,28,53,0.37735849056603776,0.5283018867924528,123
546,39,47,53,0.7358490566037735,0.8867924528301887,413
544,23,31,53,0.4339622641509434,0.5849056603773585,583
456,31,35,52,0.5961538461538461,0.6730769230769231,348
30,36,43,52,0.6923076923076923,0.8269230769230769,273
187,29,37,51,0.5686274509803921,0.7254901960784313,591
106,10,17,51,0.19607843137254902,0.3333333333333333,90
190,32,41,51,0.6274509803921569,0.803921568627451,224
3,30,36,50,0.6,0.72,99
463,29,37,50,0.58,0.74,261
254,35,45,50,0.7,0.9,303
283,32,39,50,0.64,0.78,316
490,15,25,49,0.30612244897959184,0.5102040816326531,341
511,17,23,49,0.3469387755102041,0.46938775510204084,511
603,19,24,48,0.3958333333333333,0.5,248
477,38,39,48,0.7916666666666666,0.8125,497
323,25,26,48,0.5208333333333334,0.5416666666666666,110
196,27,34,48,0.5625,0.7083333333333334,450
335,31,37,48,0.6458333333333334,0.7708333333333334,416
57,43,47,47,0.9148936170212766,1.0,512
215,37,38,47,0.7872340425531915,0.8085106382978723,457
430,31,37,47,0.6595744680851063,0.7872340425531915,124
230,32,35,47,0.6808510638297872,0.7446808510638298,532
92,35,39,47,0.7446808510638298,0.8297872340425532,31
465,25,30,47,0.5319148936170213,0.6382978723404256,237
51,38,44,47,0.8085106382978723,0.9361702127659575,170
545,18,32,45,0.4,0.7111111111111111,148
497,34,40,45,0.7555555555555555,0.8888888888888888,378
120,24,32,45,0.5333333333333333,0.7111111111111111,44
91,30,37,45,0.6666666666666666,0.8222222222222222,402
368,22,27,45,0.4888888888888889,0.6,327
172,15,21,45,0.3333333333333333,0.4666666666666667,188
27,33,37,45,0.7333333333333333,0.8222222222222222,14
47,41,44,44,0.9318181818181818,1.0,8
396,8,13,44,0.18181818181818182,0.29545454545454547,253
246,23,32,44,0.5227272727272727,0.7272727272727273,185
471,17,24,44,0.38636363636363635,0.5454545454545454,537
247,14,17,43,0.32558139534883723,0.3953488372093023,9
171,24,30,43,0.5581395348837209,0.6976744186046512,155
411,20,28,43,0.46511627906976744,0.6511627906976745,398
31,34,39,43,0.7906976744186046,0.9069767441860465,56
229,28,35,43,0.6511627906976745,0.813953488372093,69
509,27,33,42,0.6428571428571429,0.7857142857142857,441
67,18,28,42,0.42857142857142855,0.6666666666666666,501
393,17,23,42,0.40476190476190477,0.5476190476190477,454
459,27,38,42,0.6428571428571429,0.9047619047619048,203
80,40,42,42,0.9523809523809523,1.0,347
349,33,33,42,0.7857142857142857,0.7857142857142857,72
79,29,36,41,0.7073170731707317,0.8780487804878049,5
225,9,16,41,0.21951219512195122,0.3902439024390244,238
224,20,27,41,0.4878048780487805,0.6585365853658537,255
108,13,25,40,0.325,0.625,456
366,16,32,40,0.4,0.8,271
565,32,37,40,0.8,0.925,400
473,5,9,39,0.1282051282051282,0.23076923076923078,506
13,32,36,39,0.8205128205128205,0.9230769230769231,444
23,35,38,39,0.8974358974358975,0.9743589743589743,46
326,24,28,39,0.6153846153846154,0.717948717948718,540
450,30,38,39,0.7692307692307693,0.9743589743589743,435
432,8,15,38,0.21052631578947367,0.39473684210526316,358
464,20,26,38,0.5263157894736842,0.6842105263157895,371
418,22,30,38,0.5789473684210527,0.7894736842105263,295
111,23,28,38,0.6052631578947368,0.7368421052631579,276
98,24,30,37,0.6486486486486487,0.8108108108108109,270
118,21,31,37,0.5675675675675675,0.8378378378378378,350
105,25,32,37,0.6756756756756757,0.8648648648648649,589
15,22,28,37,0.5945945945945946,0.7567567567567568,536
503,33,35,37,0.8918918918918919,0.9459459459459459,581
97,18,23,37,0.4864864864864865,0.6216216216216216,521
406,7,17,36,0.19444444444444445,0.4722222222222222,3
324,13,23,36,0.3611111111111111,0.6388888888888888,161
302,29,34,36,0.8055555555555556,0.9444444444444444,61
596,12,15,36,0.3333333333333333,0.4166666666666667,338
74,34,35,35,0.9714285714285714,1.0,126
34,20,27,35,0.5714285714285714,0.7714285714285715,162
42,26,31,35,0.7428571428571429,0.8857142857142857,142
426,18,21,35,0.5142857142857142,0.6,539
474,15,19,35,0.42857142857142855,0.5428571428571428,533
253,32,34,35,0.9142857142857143,0.9714285714285714,449
563,11,18,35,0.3142857142857143,0.5142857142857142,252
412,13,17,34,0.38235294117647056,0.5,421
320,7,12,34,0.20588235294117646,0.35294117647058826,473
409,13,20,34,0.38235294117647056,0.5882352941176471,538
22,29,32,34,0.8529411764705882,0.9411764705882353,349
77,21,22,34,0.6176470588235294,0.6470588235294118,609
467,22,25,34,0.6470588235294118,0.7352941176470589,443
567,28,28,33,0.8484848484848485,0.8484848484848485,67
49,30,32,33,0.9090909090909091,0.9696969696969697,176
134,6,9,33,0.18181818181818182,0.2727272727272727,575
245,20,25,33,0.6060606060606061,0.7575757575757576,97
317,30,33,33,0.9090909090909091,1.0,399
78,31,33,33,0.9393939393939394,1.0,379
510,16,23,33,0.48484848484848486,0.696969696969697,285
38,24,30,33,0.7272727272727273,0.9090909090909091,243
219,24,28,33,0.7272727272727273,0.8484848484848485,164
16,25,31,32,0.78125,0.96875,134
591,21,27,32,0.65625,0.84375,209
528,18,25,32,0.5625,0.78125,319
159,24,26,32,0.75,0.8125,197
64,26,31,32,0.8125,0.96875,133
286,16,25,32,0.5,0.78125,502
18,27,32,32,0.84375,1.0,242
45,29,32,32,0.90625,1.0,498
484,22,23,32,0.6875,0.71875,193
131,23,29,32,0.71875,0.90625,283
117,23,26,32,0.71875,0.8125,71
1,28,31,31,0.9032258064516129,1.0,107
151,15,16,31,0.4838709677419355,0.5161290322580645,383
559,14,22,31,0.45161290322580644,0.7096774193548387,65
548,9,15,31,0.2903225806451613,0.4838709677419355,154
356,14,24,31,0.45161290322580644,0.7741935483870968,403
126,5,7,31,0.16129032258064516,0.22580645161290322,85
566,20,24,31,0.6451612903225806,0.7741935483870968,30
110,23,27,31,0.7419354838709677,0.8709677419354839,389
100,24,29,31,0.7741935483870968,0.9354838709677419,451
295,23,27,30,0.7666666666666667,0.9,48
301,20,28,30,0.6666666666666666,0.9333333333333333,463
355,18,22,30,0.6,0.7333333333333333,375
370,14,20,30,0.4666666666666667,0.6666666666666666,440
6,28,29,30,0.9333333333333333,0.9666666666666667,468
141,8,12,30,0.26666666666666666,0.4,315
88,27,29,30,0.9,0.9666666666666667,374
128,17,18,30,0.5666666666666667,0.6,128
4,26,26,30,0.8666666666666667,0.8666666666666667,54
533,17,22,30,0.5666666666666667,0.7333333333333333,106
527,23,26,29,0.7931034482758621,0.896551724137931,196
310,25,28,29,0.8620689655172413,0.9655172413793104,513
475,20,24,29,0.6896551724137931,0.8275862068965517,300
376,11,19,29,0.3793103448275862,0.6551724137931034,12
413,6,15,29,0.20689655172413793,0.5172413793103449,146
602,7,16,29,0.2413793103448276,0.5517241379310345,556
102,22,24,29,0.7586206896551724,0.8275862068965517,302
402,9,15,28,0.32142857142857145,0.5357142857142857,505
124,6,10,28,0.21428571428571427,0.35714285714285715,481
210,14,17,28,0.5,0.6071428571428571,13
515,15,20,28,0.5357142857142857,0.7142857142857143,291
547,11,22,28,0.39285714285714285,0.7857142857142857,114
598,13,20,28,0.4642857142857143,0.7142857142857143,272
498,21,27,28,0.75,0.9642857142857143,366
136,10,13,27,0.37037037037037035,0.48148148148148145,535
150,12,14,27,0.4444444444444444,0.5185185185185185,236
569,18,22,27,0.6666666666666666,0.8148148148148148,363
95,11,17,26,0.4230769230769231,0.6538461538461539,269
499,9,14,26,0.34615384615384615,0.5384615384615384,2
458,5,8,26,0.19230769230769232,0.3076923076923077,388
303,18,21,26,0.6923076923076923,0.8076923076923077,259
605,25,26,26,0.9615384615384616,1.0,77
75,24,26,26,0.9230769230769231,1.0,565
437,11,16,26,0.4230769230769231,0.6153846153846154,472
466,10,11,26,0.38461538461538464,0.4230769230769231,496
258,16,18,25,0.64,0.72,311
12,22,24,25,0.88,0.96,130
561,21,23,25,0.84,0.92,471
552,11,16,25,0.44,0.64,550
285,19,23,25,0.76,0.92,396
84,24,25,25,0.96,1.0,340
383,18,24,25,0.72,0.96,335
115,14,17,25,0.56,0.68,277
397,5,7,24,0.20833333333333334,0.2916666666666667,499
573,18,23,24,0.75,0.9583333333333334,461
600,13,15,24,0.5416666666666666,0.625,296
